epoch,train/box_loss,train/obj_loss,train/cls_loss,metrics/precision,metrics/recall,metrics/mAP_0.5,metrics/mAP_0.5:0.95,val/box_loss,val/obj_loss,val/cls_loss,x/lr0,x/lr1,x/lr2,cumulative_avg_mAP_0.5,metrics/F1_score
137,0.032768,0.012738,0,0.97599,0.89331,0.964,0.62022,0.031321,0.0079628,0,0.005512,0.005512,0.005512,0.811943271115942,0.9328215127587868
138,0.033628,0.013267,0,0.94466,0.92308,0.96778,0.62516,0.030751,0.0079972,0,0.005479,0.005479,0.005479,0.8130643986618705,0.9337453315772004
139,0.032368,0.013183,0,0.9515,0.89829,0.96613,0.63649,0.030153,0.008101,0,0.005446,0.005446,0.005446,0.8141577243857143,0.9241296958033075
140,0.031704,0.012922,0,0.95336,0.92125,0.96625,0.63482,0.029909,0.0079157,0,0.005413,0.005413,0.005413,0.8152363930070922,0.9370299955724123
141,0.032994,0.012813,0,0.95388,0.90293,0.96214,0.62847,0.030962,0.0079483,0,0.00538,0.00538,0.00538,0.8162709254507042,0.927705977886806
142,0.032253,0.012765,0,0.95195,0.90718,0.96554,0.61185,0.0323,0.0078883,0,0.005347,0.005347,0.005347,0.8173147651328672,0.9290259433175733
143,0.032697,0.012948,0,0.94939,0.92125,0.96795,0.63967,0.030674,0.0076986,0,0.005314,0.005314,0.005314,0.8183608431527778,0.9351083452722063
144,0.03289,0.012961,0,0.95062,0.91671,0.97173,0.63475,0.030499,0.0078832,0,0.005281,0.005281,0.005281,0.8194185614758621,0.933357103672088
145,0.031547,0.01264,0,0.95358,0.91026,0.96765,0.61326,0.032404,0.0080401,0,0.005248,0.005248,0.005248,0.8204338453013699,0.9314165709502962
146,0.032793,0.013178,0,0.95622,0.91575,0.97115,0.61924,0.031407,0.0079146,0,0.005215,0.005215,0.005215,0.8214591252653062,0.9355475408259747
147,0.031325,0.012284,0,0.94321,0.92491,0.96767,0.63279,0.030278,0.0077366,0,0.005182,0.005182,0.005182,0.8224470365810811,0.9339703671070381
148,0.031708,0.012437,0,0.95721,0.90142,0.96622,0.61844,0.030999,0.0078936,0,0.005149,0.005149,0.005149,0.8234119557986578,0.9284776832398056
149,0.032431,0.013127,0,0.95317,0.89457,0.96038,0.58318,0.03369,0.0081957,0,0.005116,0.005116,0.005116,0.8243250760933334,0.9229407675322285
150,0.031547,0.012559,0,0.96145,0.91346,0.96818,0.60744,0.031489,0.0079094,0,0.005083,0.005083,0.005083,0.8252777577086092,0.936840826493005
151,0.031638,0.012922,0,0.94878,0.91595,0.96276,0.59332,0.03251,0.0080274,0,0.00505,0.00505,0.00505,0.8261822461447368,0.932076001351402
152,0.030703,0.012577,0,0.94067,0.91209,0.96167,0.59038,0.033255,0.0080672,0,0.005017,0.005017,0.005017,0.8270677870196078,0.9261595676720136
153,0.031309,0.012544,0,0.96298,0.90516,0.96543,0.60851,0.032427,0.0079496,0,0.004984,0.004984,0.004984,0.8279662429480519,0.9331752189878703
